67000 0.616486
67500 0.618256
68000 0.62612
68500 0.642871
69000 0.620745
69500 0.60412
70000 0.610109
70500 0.611759
71000 0.591511
71500 0.582018
72000 0.597529
72500 0.59772
73000 0.585317
73500 0.603226
74000 0.602347
74500 0.607057
75000 0.57911
75500 0.585472
76000 0.611262
76500 0.610734
77000 0.610895
77500 0.608213
78000 0.608788
78500 0.604296
79000 0.606564
79500 0.596084
80000 0.616614
80500 0.611751
81000 0.613665
81500 0.591924
82000 0.584518
82500 0.600954
83000 0.610561
83500 0.593252
84000 0.611587
84500 0.609042
85000 0.576876
85500 0.593826
86000 0.599904
86500 0.605595
87000 0.592667
87500 0.599856
88000 0.587883
88500 0.586938
89000 0.589908
89500 0.602226
90000 0.619416
90500 0.599872
91000 0.594493
91500 0.606987
92000 0.58688
92500 0.589033
93000 0.610084
93500 0.607903
94000 0.618368
94500 0.612261
95000 0.614625
95500 0.599088
96000 0.615782
96500 0.615142
97000 0.627488
97500 0.626672
98000 0.632351
98500 0.620682
99000 0.633361
99500 0.606785
100000 0.602517
100500 0.623589
101000 0.600269
101500 0.593938
102000 0.618103
102500 0.633306
103000 0.60197
103500 0.619599
104000 0.604741
104500 0.622787
105000 0.600476
105500 0.611827
106000 0.605018
106500 0.614487
107000 0.612369
107500 0.611413
108000 0.623419
108500 0.609274
109000 0.593341
109500 0.592288
110000 0.600859
110500 0.607293
111000 0.60591
111500 0.627531
112000 0.608377
112500 0.598616
113000 0.606564
113500 0.624355
114000 0.6216
114500 0.614768
115000 0.61417
115500 0.613641
116000 0.611039
116500 0.608991
117000 0.59723
117500 0.60795
118000 0.631942
118500 0.62175
119000 0.602498
119500 0.62538
120000 0.617727
120500 0.624924
121000 0.624671
121500 0.611182
122000 0.622247
122500 0.616249
123000 0.64605
123500 0.6116
124000 0.61597
124500 0.611194
125000 0.610467
125500 0.598012
126000 0.617857
126500 0.608901
127000 0.611907
127500 0.610908
128000 0.604467
128500 0.610955
129000 0.604015
129500 0.598382
130000 0.5955
130500 0.604567
131000 0.597146
131500 0.599922
132000 0.606261
132500 0.595731
133000 0.597602
133500 0.600672
134000 0.596081
134500 0.606313
135000 0.617998
135500 0.625108
136000 0.624623
136500 0.614003
137000 0.618547
137500 0.609268
138000 0.609707
138500 0.609664
139000 0.601745
139500 0.592071
140000 0.604028
140500 0.608217
141000 0.618773
141500 0.594755
142000 0.59723
142500 0.605319
143000 0.595949
143500 0.606603
144000 0.592167
144500 0.607909
145000 0.602395
145500 0.607092
146000 0.598801
146500 0.604238
147000 0.606701
147500 0.609799
148000 0.587112
148500 0.577811
149000 0.593688
149500 0.601679
150000 0.606241
150500 0.605951
151000 0.610957
151500 0.632031
152000 0.627179
152500 0.606173
153000 0.605889
153500 0.608966
154000 0.62304
154500 0.61323
155000 0.625606
155500 0.621001
156000 0.59388
156500 0.586919
157000 0.603713
157500 0.606804
158000 0.613639
158500 0.609258
159000 0.62364
159500 0.617395
160000 0.636293
160500 0.637744
161000 0.621715
161500 0.611813
162000 0.596926
162500 0.601524
163000 0.599312
163500 0.60832
164000 0.6035
164500 0.60984
165000 0.625997
165500 0.608823
166000 0.607562
166500 0.616993
167000 0.623403
167500 0.631093
168000 0.605239
168500 0.617527
169000 0.620784
169500 0.620257
170000 0.606603
170500 0.608564
171000 0.618429
171500 0.620517
172000 0.621336
172500 0.619245
173000 0.619182
173500 0.628098
174000 0.623739
174500 0.618024
175000 0.619082
175500 0.624918
176000 0.626102
176500 0.612649
177000 0.615299
177500 0.601561
178000 0.613596
178500 0.628435
179000 0.621108
179500 0.620656
180000 0.642184
180500 0.608283
181000 0.607632
181500 0.627963
182000 0.610373
182500 0.594763
183000 0.617434
183500 0.601422
184000 0.590481
184500 0.584445
185000 0.591888
185500 0.583765
186000 0.596658
186500 0.60886
187000 0.609457
187500 0.603834
188000 0.596386
188500 0.60321
189000 0.600892
189500 0.584778
190000 0.606366
190500 0.612232
191000 0.63456
191500 0.641881
192000 0.635392
192500 0.616037
193000 0.653187
193500 0.63294
194000 0.628217
194500 0.624122
195000 0.605482
195500 0.621155
196000 0.613555
196500 0.617297
197000 0.613179
197500 0.60282
198000 0.631357
198500 0.60129
199000 0.596505
199500 0.618553
200000 0.619552
200500 0.617165
201000 0.611323
201500 0.604193
202000 0.605969
202500 0.592867
203000 0.613032
203500 0.64041
204000 0.616553
204500 0.622253
205000 0.628472
205500 0.618769
206000 0.617218
206500 0.62557
207000 0.637852
207500 0.624467
208000 0.59936
208500 0.619851
209000 0.613379
209500 0.602275
210000 0.612827
210500 0.620948
211000 0.627403
211500 0.61378
212000 0.614742
212500 0.620767
213000 0.630482
213500 0.612406
214000 0.619214
214500 0.635516
215000 0.605428
215500 0.611411
216000 0.592723
216500 0.609545
217000 0.593524
217500 0.586034
218000 0.586078
218500 0.603832
219000 0.586073
219500 0.611538
220000 0.601456
220500 0.611069
221000 0.602925
221500 0.606859
222000 0.597036
222500 0.605364
223000 0.616908
223500 0.616608
224000 0.622028
224500 0.603065
225000 0.608024
225500 0.623267
226000 0.626832
226500 0.637115
227000 0.6354
227500 0.642669
228000 0.634082
228500 0.618751
229000 0.60832
229500 0.604456
230000 0.600951
230500 0.615448
231000 0.579656
231500 0.610877
232000 0.599875
232500 0.612218
233000 0.618891
233500 0.621916
234000 0.607379
234500 0.617568
235000 0.594518
235500 0.598039
236000 0.609485
236500 0.603653
237000 0.591467
237500 0.593403
238000 0.606455
238500 0.60755
239000 0.595797
239500 0.602504
240000 0.605798
240500 0.596214
241000 0.620802
241500 0.616188
242000 0.61981
242500 0.609412
243000 0.621486
243500 0.624134
244000 0.609567
244500 0.61397
245000 0.611037
245500 0.621478
246000 0.613118
246500 0.593096
247000 0.600823
247500 0.606798
248000 0.600057
248500 0.623139
249000 0.604911
249500 0.591134
250000 0.606545
250500 0.592565
251000 0.600825
251500 0.602021
252000 0.598561
252500 0.616343
253000 0.615909
253500 0.608143
254000 0.615823
254500 0.63121
255000 0.632154
255500 0.611921
256000 0.637335
256500 0.647025
257000 0.638499
257500 0.635596
258000 0.625106
258500 0.607527
259000 0.615664
259500 0.618928
260000 0.602723
260500 0.619707
261000 0.605407
261500 0.608484
262000 0.598913
262500 0.628451
263000 0.617615
263500 0.591492
264000 0.609692
264500 0.629115
265000 0.579427
265500 0.613095
266000 0.624461
266500 0.62233
267000 0.628007
267500 0.608611
268000 0.617431
268500 0.629857
269000 0.616231
269500 0.62258
270000 0.611821
270500 0.614438
271000 0.595573
271500 0.612222
272000 0.620613
272500 0.626292
273000 0.606594
273500 0.594279
274000 0.604852
274500 0.583129
275000 0.591817
275500 0.604683
276000 0.600828
276500 0.614619
277000 0.603416
277500 0.601763
278000 0.612263
278500 0.621575
279000 0.600515
279500 0.58935
280000 0.594449
280500 0.621368
281000 0.615399
281500 0.602327
282000 0.606074
282500 0.627664
283000 0.602778
283500 0.594607
284000 0.583879
284500 0.61691
285000 0.62414
285500 0.605823
286000 0.642787
286500 0.613637
287000 0.621305
287500 0.616459
288000 0.602201
288500 0.610945
289000 0.611518
289500 0.606804
290000 0.616555
290500 0.615927
291000 0.609494
291500 0.631187
292000 0.618511
292500 0.613514
293000 0.617928
293500 0.607878
294000 0.61712
294500 0.617601
295000 0.621381
295500 0.613524
296000 0.618533
296500 0.603374
297000 0.620422
297500 0.605428
298000 0.599568
298500 0.605751
299000 0.594603
299500 0.61435
300000 0.619515
300500 0.605202
301000 0.594749
301500 0.605525
302000 0.618099
302500 0.597535
303000 0.601371
303500 0.610686
304000 0.605016
304500 0.604024
305000 0.606448
305500 0.613148
306000 0.615548
306500 0.609777
307000 0.603329
307500 0.611956
308000 0.604067
308500 0.603665
309000 0.599839
309500 0.599254
310000 0.598349
310500 0.60847
311000 0.607963
311500 0.609184
312000 0.613484
312500 0.602201
313000 0.589636
313500 0.589672
314000 0.601356
314500 0.609863
315000 0.614756
315500 0.608852
316000 0.599442
316500 0.600662
317000 0.616317
317500 0.626264
318000 0.603754
318500 0.608357
319000 0.594231
319500 0.590116
320000 0.611618
320500 0.616368
321000 0.640452
321500 0.619469
322000 0.619853
322500 0.599682
323000 0.602312
323500 0.594453
324000 0.60072
324500 0.593464
325000 0.610521
325500 0.604429
326000 0.606339
326500 0.601391
327000 0.612987
327500 0.600259
328000 0.594603
328500 0.601617
329000 0.596866
329500 0.580743
330000 0.601092
330500 0.581237
331000 0.581713
331500 0.587216
332000 0.585851
332500 0.604629
333000 0.603486
333500 0.607858
334000 0.615599
334500 0.609397
335000 0.604841
335500 0.622568
336000 0.610066
336500 0.630103
337000 0.629131
337500 0.618574
338000 0.617393
338500 0.626502
339000 0.617621
339500 0.616355
340000 0.619263
340500 0.611987
341000 0.618285
341500 0.62648
342000 0.60363
342500 0.622411
343000 0.623214
343500 0.632271
344000 0.634858
344500 0.632866
345000 0.630978
345500 0.637588
346000 0.622545
346500 0.609561
347000 0.616782
347500 0.615631
348000 0.624469
348500 0.609387
349000 0.59294
349500 0.613064
350000 0.61116
350500 0.615279
351000 0.621884
351500 0.62915
352000 0.632741
352500 0.624801
353000 0.625177
353500 0.636684
354000 0.618107
354500 0.625616
355000 0.606753
355500 0.596779
356000 0.615821
356500 0.624821
357000 0.602877
357500 0.600865
358000 0.584774
358500 0.594954
359000 0.61916
359500 0.618948
360000 0.627414
360500 0.611444
361000 0.617658
361500 0.632039
362000 0.625299
362500 0.625398
363000 0.625768
363500 0.613484
364000 0.624041
364500 0.620001
365000 0.620158
365500 0.635968
366000 0.620836
366500 0.617268
367000 0.606578
367500 0.627286
368000 0.617158
368500 0.612658
369000 0.612091
369500 0.613972
370000 0.606471
370500 0.597065
371000 0.596561
371500 0.595168
372000 0.605597
372500 0.599657
373000 0.629063
373500 0.606265
374000 0.585405
374500 0.619471
375000 0.60439
375500 0.608919
376000 0.621429
376500 0.614382
377000 0.601885
377500 0.593129
378000 0.620651
378500 0.634444
379000 0.611632
379500 0.611995
380000 0.638047
380500 0.628928
381000 0.625964
381500 0.628895
382000 0.627094
382500 0.612115
383000 0.613261
383500 0.616702
384000 0.604627
384500 0.621797
385000 0.623257
385500 0.619487
386000 0.619637
386500 0.614548
387000 0.61002
387500 0.635024
388000 0.610152
388500 0.60999
389000 0.595313
389500 0.608148
390000 0.609227
390500 0.601714
391000 0.630224
391500 0.60521
392000 0.603781
392500 0.600139
393000 0.599153
393500 0.62083
394000 0.616331
394500 0.610639
395000 0.63093
395500 0.643298
396000 0.618152
396500 0.620576
397000 0.601505
397500 0.595585
398000 0.617236
398500 0.64091
399000 0.606757
399500 0.59975
400000 0.609237
